signal,ticker,entry_date,exit_date,entry_price,exit_price,return,hold_days,win
Breakout_100,AAPL,2025-08-11,2026-01-02,227.4864,272.0055,0.1956999791541334,100,True
Breakout_50_noSMA,AAPL,2020-05-11,2020-09-21,74.6465,101.4945,0.3596686846386008,92,True
Breakout_50_noSMA,AAPL,2020-12-16,2021-02-18,123.9116,125.8402,0.015564401384372095,42,True
Breakout_50_noSMA,AAPL,2021-07-01,2021-09-20,133.2738,140.5087,0.05428615471815834,55,True
Breakout_50_noSMA,AAPL,2021-11-19,2022-01-20,154.2665,163.3962,0.0591815333859238,41,True
Breakout_50_noSMA,AAPL,2022-03-30,2022-04-12,174.9405,164.6234,-0.05897490692052332,9,False
Breakout_50_noSMA,AAPL,2022-07-28,2022-09-06,154.0325,153.7454,-0.0018641692202709947,27,False
Breakout_50_noSMA,AAPL,2023-02-06,2023-08-07,150.162,179.7775,0.1972233227496596,125,True
Breakout_50_noSMA,AAPL,2023-11-17,2024-01-03,188.2939,182.3259,-0.031694938195781175,30,False
Breakout_50_noSMA,AAPL,2024-05-15,2024-08-06,186.4679,203.7244,0.09254428723785169,56,True
Breakout_50_noSMA,AAPL,2024-10-16,2024-11-01,230.0886,219.5279,-0.04589816006083158,12,False
Breakout_50_noSMA,AAPL,2024-12-02,2025-01-13,235.9809,232.2612,-0.015762589476303712,27,False
Breakout_50_noSMA,AAPL,2025-08-08,2026-01-02,220.16,272.0055,0.23548991655805507,101,True
Breakout_50,ABBV,2020-06-08,2020-08-03,73.3141,76.03,0.03704476074772134,39,True
Breakout_50,ABBV,2020-11-11,2021-01-28,80.2713,85.1826,0.061183653093316526,52,True
Breakout_50,ABBV,2021-04-22,2021-06-28,91.7313,93.8951,0.023587768940261267,46,True
Breakout_50,ABBV,2021-07-15,2021-08-10,97.9177,95.7298,-0.02234394866267231,18,False
Breakout_50,ABBV,2021-08-18,2021-09-02,99.896,95.185,-0.04715944942291095,11,False
Breakout_50,ABBV,2021-11-24,2022-05-02,100.6914,126.7815,0.25910929630543866,108,True
Breakout_50,ABBV,2022-10-24,2023-01-12,131.0853,137.9286,0.05220506738129127,55,True
Breakout_50,ABBV,2023-03-27,2023-04-28,141.3368,132.8842,-0.059804602380059024,23,False
Breakout_50,ABBV,2023-07-28,2023-10-02,136.128,134.8114,-0.009671865984603678,45,False
Breakout_50,ABBV,2023-12-12,2024-04-05,139.1505,155.5436,0.11780882318621355,78,True
Breakout_50,ABBV,2024-06-20,2024-07-05,159.968,153.9311,-0.037737859408041086,10,False
Breakout_50,ABBV,2024-07-18,2024-10-09,164.5214,181.8742,0.10547430398086766,58,True
Breakout_50,ABBV,2024-10-31,2024-11-12,191.9962,167.3181,-0.12853385900654202,8,False
Breakout_50,ABBV,2025-02-03,2025-04-07,175.7762,173.7131,-0.011737086292574861,44,False
Breakout_50,ABBV,2025-08-14,2025-11-03,197.1211,213.182,0.08147708634144246,56,True
Breakout_50,ABBV,2026-03-05,2026-03-16,231.4995,219.2709,-0.05282327914743434,7,False
Breakout_100,ABBV,2020-06-11,2020-08-03,75.5077,76.03,0.006916628002649583,36,True
Breakout_100,ABBV,2020-11-23,2021-01-28,82.5301,85.1826,0.03213999026055747,44,True
Breakout_100,ABBV,2021-05-04,2021-06-28,95.0226,93.8951,-0.011865328493100624,38,False
Breakout_100,ABBV,2021-07-15,2021-08-10,97.9177,95.7298,-0.02234394866267231,18,False
Breakout_100,ABBV,2021-08-18,2021-09-02,99.896,95.185,-0.04715944942291095,11,False
Breakout_100,ABBV,2021-12-07,2022-05-02,103.4912,126.7815,0.22504583903120934,100,True
Breakout_100,ABBV,2022-11-22,2023-01-12,139.001,137.9286,-0.00771495680542289,34,False
Breakout_100,ABBV,2023-12-14,2024-04-05,141.5624,155.5436,0.09876348335244978,76,True
Breakout_100,ABBV,2024-07-26,2024-10-09,173.0092,181.8742,0.05124015004617877,52,True
Breakout_100,ABBV,2024-10-31,2024-11-12,191.9962,167.3181,-0.12853385900654202,8,False
Breakout_100,ABBV,2025-03-03,2025-04-07,201.493,173.7131,-0.13787024959710636,25,False
Breakout_100,ABBV,2025-08-21,2025-11-03,204.2909,213.182,0.04352138941379824,51,True
Breakout_50_noSMA,ABBV,2020-06-08,2020-08-03,73.3141,76.03,0.03704476074772134,39,True
Breakout_50_noSMA,ABBV,2020-11-11,2021-01-28,80.2713,85.1826,0.061183653093316526,52,True
Breakout_50_noSMA,ABBV,2021-04-22,2021-06-28,91.7313,93.8951,0.023587768940261267,46,True
Breakout_50_noSMA,ABBV,2021-07-15,2021-08-10,97.9177,95.7298,-0.02234394866267231,18,False
Breakout_50_noSMA,ABBV,2021-08-18,2021-09-02,99.896,95.185,-0.04715944942291095,11,False
Breakout_50_noSMA,ABBV,2021-11-24,2022-05-02,100.6914,126.7815,0.25910929630543866,108,True
Breakout_50_noSMA,ABBV,2022-10-24,2023-01-12,131.0853,137.9286,0.05220506738129127,55,True
Breakout_50_noSMA,ABBV,2023-03-27,2023-04-28,141.3368,132.8842,-0.059804602380059024,23,False
Breakout_50_noSMA,ABBV,2023-07-28,2023-10-02,136.128,134.8114,-0.009671865984603678,45,False
Breakout_50_noSMA,ABBV,2023-12-12,2024-04-05,139.1505,155.5436,0.11780882318621355,78,True
Breakout_50_noSMA,ABBV,2024-06-20,2024-07-05,159.968,153.9311,-0.037737859408041086,10,False
Breakout_50_noSMA,ABBV,2024-07-18,2024-10-09,164.5214,181.8742,0.10547430398086766,58,True
Breakout_50_noSMA,ABBV,2024-10-31,2024-11-12,191.9962,167.3181,-0.12853385900654202,8,False
Breakout_50_noSMA,ABBV,2025-02-03,2025-04-07,175.7762,173.7131,-0.011737086292574861,44,False
Breakout_50_noSMA,ABBV,2025-08-14,2025-11-03,197.1211,213.182,0.08147708634144246,56,True
Breakout_50_noSMA,ABBV,2026-03-05,2026-03-16,231.4995,219.2709,-0.05282327914743434,7,False
Breakout_50,ABT,2020-04-16,2020-06-05,83.0516,79.3475,-0.04460046183478228,35,False
Breakout_50,ABT,2020-07-16,2020-09-25,88.101,90.5409,0.027695286507497974,50,True
Breakout_50,ABT,2021-01-26,2021-03-05,103.6256,106.1199,0.024069982950037927,27,True
Breakout_50,ABT,2021-07-26,2021-09-28,109.8757,109.2909,-0.005322570202679788,45,False
Breakout_50,ABT,2021-11-17,2022-01-14,119.8127,120.1248,0.002605252972364136,40,True
Breakout_50,ABT,2022-12-13,2023-02-10,104.7637,101.434,-0.03178259151256435,40,False
Breakout_50,ABT,2023-04-20,2023-05-25,105.698,97.2422,-0.0800001296719316,25,False
Breakout_50,ABT,2023-07-21,2023-08-09,106.7726,99.8185,-0.0651306542749539,13,False
Breakout_50,ABT,2023-11-30,2024-03-19,98.7061,107.4904,0.0889946981002887,74,True
Breakout_50,ABT,2024-08-02,2024-10-29,106.4138,110.758,0.04082344876134525,61,True
Breakout_50,ABT,2025-01-24,2025-03-19,119.5819,123.2301,0.030508227652534803,37,True
Breakout_50,ABT,2025-06-25,2025-07-10,135.1099,131.0528,-0.030028231522241766,10,False
Breakout_50,ABT,2025-09-22,2025-10-14,133.2161,129.4066,-0.028596657891429844,16,False
Breakout_100,ABT,2020-04-17,2020-06-05,87.4015,79.3475,-0.09214985005575871,34,False
Breakout_100,ABT,2020-07-24,2020-09-25,90.2258,90.5409,0.003492627761995548,44,True
Breakout_100,ABT,2021-01-26,2021-03-05,103.6256,106.1199,0.024069982950037927,27,True
Breakout_100,ABT,2021-08-18,2021-09-28,114.9656,109.2909,-0.04936022446740351,28,False
Breakout_100,ABT,2021-11-17,2022-01-14,119.8127,120.1248,0.002605252972364136,40,True
Breakout_100,ABT,2023-01-11,2023-02-10,107.1421,101.434,-0.053276218342348636,21,False
Breakout_100,ABT,2023-07-24,2023-08-09,107.7093,99.8185,-0.07326060905155762,12,False
Breakout_100,ABT,2023-12-28,2024-03-19,104.5095,107.4904,0.028522387290495832,55,True
Breakout_100,ABT,2024-08-26,2024-10-29,108.8863,110.758,0.017189403891171073,45,True
Breakout_100,ABT,2025-01-24,2025-03-19,119.5819,123.2301,0.030508227652534803,37,True
Breakout_50_noSMA,ABT,2020-04-16,2020-06-05,83.0516,79.3475,-0.04460046183478228,35,False
Breakout_50_noSMA,ABT,2020-07-16,2020-09-25,88.101,90.5409,0.027695286507497974,50,True
Breakout_50_noSMA,ABT,2021-01-26,2021-03-05,103.6256,106.1199,0.024069982950037927,27,True
Breakout_50_noSMA,ABT,2021-07-26,2021-09-28,109.8757,109.2909,-0.005322570202679788,45,False
Breakout_50_noSMA,ABT,2021-11-17,2022-01-14,119.8127,120.1248,0.002605252972364136,40,True
Breakout_50_noSMA,ABT,2022-11-28,2023-02-10,99.5404,101.434,0.01902346588634818,51,True
Breakout_50_noSMA,ABT,2023-04-20,2023-05-25,105.698,97.2422,-0.0800001296719316,25,False
Breakout_50_noSMA,ABT,2023-07-21,2023-08-09,106.7726,99.8185,-0.0651306542749539,13,False
Breakout_50_noSMA,ABT,2023-11-30,2024-03-19,98.7061,107.4904,0.0889946981002887,74,True
Breakout_50_noSMA,ABT,2024-08-02,2024-10-29,106.4138,110.758,0.04082344876134525,61,True
Breakout_50_noSMA,ABT,2025-01-24,2025-03-19,119.5819,123.2301,0.030508227652534803,37,True
Breakout_50_noSMA,ABT,2025-06-25,2025-07-10,135.1099,131.0528,-0.030028231522241766,10,False
Breakout_50_noSMA,ABT,2025-09-22,2025-10-14,133.2161,129.4066,-0.028596657891429844,16,False
Breakout_50,ADBE,2020-05-12,2020-10-23,371.46,486.41,0.30945462459294903,115,True
Breakout_50,ADBE,2021-04-14,2021-05-11,514.0,471.03,-0.08359922416479204,19,False
Breakout_50,ADBE,2021-06-11,2021-09-23,529.75,632.29,0.19356295993835526,72,True
Breakout_50,ADBE,2021-11-05,2021-12-06,676.74,617.47,-0.0875816715230957,20,False
Breakout_50,ADBE,2023-01-30,2023-02-22,365.9,346.69,-0.052500660769381646,16,False
Breakout_50,ADBE,2023-05-26,2023-09-22,396.72,513.09,0.2933303722441427,81,True
Breakout_50,ADBE,2023-11-08,2024-01-03,589.0,574.58,-0.024482144159857833,37,False
Breakout_50,ADBE,2024-06-28,2024-08-06,549.7,513.69,-0.06550847547018557,26,False
Breakout_50,ADBE,2024-12-09,2024-12-13,556.1,473.98,-0.1476712249682861,4,False
Breakout_100,ADBE,2020-06-09,2020-10-23,397.03,486.41,0.2251215403310054,96,True
Breakout_100,ADBE,2021-04-14,2021-05-11,514.0,471.03,-0.08359922416479204,19,False
Breakout_100,ADBE,2021-06-11,2021-09-23,529.75,632.29,0.19356295993835526,72,True
Breakout_100,ADBE,2021-11-05,2021-12-06,676.74,617.47,-0.0875816715230957,20,False
Breakout_100,ADBE,2023-05-30,2023-09-22,429.94,513.09,0.1933991346278472,80,True
Breakout_100,ADBE,2023-11-08,2024-01-03,589.0,574.58,-0.024482144159857833,37,False
Breakout_50_noSMA,ADBE,2020-05-12,2020-10-23,371.46,486.41,0.30945462459294903,115,True
Breakout_50_noSMA,ADBE,2021-04-14,2021-05-11,514.0,471.03,-0.08359922416479204,19,False
Breakout_50_noSMA,ADBE,2021-06-11,2021-09-23,529.75,632.29,0.19356295993835526,72,True
Breakout_50_noSMA,ADBE,2021-11-05,2021-12-06,676.74,617.47,-0.0875816715230957,20,False
Breakout_50_noSMA,ADBE,2022-08-15,2022-08-29,445.07,380.09,-0.14599952797761173,10,False
Breakout_50_noSMA,ADBE,2023-01-23,2023-02-22,358.28,346.69,-0.03234899067036712,21,False
Breakout_50_noSMA,ADBE,2023-05-26,2023-09-22,396.72,513.09,0.2933303722441427,81,True
Breakout_50_noSMA,ADBE,2023-11-08,2024-01-03,589.0,574.58,-0.024482144159857833,37,False
Breakout_50_noSMA,ADBE,2024-06-17,2024-08-06,525.51,513.69,-0.02249244943876605,34,False
Breakout_50_noSMA,ADBE,2024-12-09,2024-12-13,556.1,473.98,-0.1476712249682861,4,False
Breakout_50,ADI,2020-05-21,2020-07-17,102.0684,105.3738,0.03238449374605157,39,True
Breakout_50,ADI,2020-10-12,2020-10-29,113.4311,105.7095,-0.06807235747683515,13,False
Breakout_50,ADI,2020-11-06,2021-03-04,119.1245,136.8707,0.14897254904249002,79,True
Breakout_50,ADI,2021-06-11,2021-07-19,154.4936,146.2295,-0.05349142734460699,25,False
Breakout_50,ADI,2021-08-05,2021-08-18,159.9016,151.9231,-0.0498962264700743,9,False
Breakout_50,ADI,2021-09-24,2021-10-01,163.3436,155.2759,-0.049390957439057415,5,False
Breakout_50,ADI,2021-11-08,2021-12-15,169.746,164.9537,-0.028232064713657246,26,False
Breakout_50,ADI,2022-07-29,2022-08-29,157.895,147.745,-0.06428319089092038,21,False
Breakout_50,ADI,2022-11-11,2023-01-06,150.1757,153.0776,0.019323097846189352,37,True
Breakout_50,ADI,2023-02-15,2023-04-24,183.9089,177.1589,-0.036702907347822555,46,False
Breakout_50,ADI,2023-07-03,2023-08-09,185.3058,178.0743,-0.039024685220219846,26,False
Breakout_50,ADI,2023-11-20,2024-01-18,174.7744,183.573,0.05034302586147077,39,True
Breakout_50,ADI,2024-04-10,2024-04-15,194.1463,188.8853,-0.027098411533579725,3,False
Breakout_50,ADI,2024-05-13,2024-07-25,202.3335,215.4727,0.0649384189913984,50,True
Breakout_50,ADI,2024-10-15,2024-10-23,230.4804,222.7362,-0.03360018876869442,6,False
Breakout_50,ADI,2025-02-20,2025-03-11,238.841,214.064,-0.1037382601960557,13,False
Breakout_50,ADI,2025-06-11,2025-07-24,231.622,226.0612,-0.024007784773655727,29,False
Breakout_50,ADI,2025-08-25,2025-10-02,249.9764,240.5247,-0.03781034039797948,27,False
Breakout_50,ADI,2025-11-26,2026-03-13,253.5279,309.88,0.22227161171764953,72,True
Breakout_100,ADI,2020-11-06,2021-03-04,119.1245,136.8707,0.14897254904249002,79,True
Breakout_100,ADI,2021-06-11,2021-07-19,154.4936,146.2295,-0.05349142734460699,25,False
Breakout_100,ADI,2021-08-05,2021-08-18,159.9016,151.9231,-0.0498962264700743,9,False
Breakout_100,ADI,2021-09-24,2021-10-01,163.3436,155.2759,-0.049390957439057415,5,False
Breakout_100,ADI,2021-11-08,2021-12-15,169.746,164.9537,-0.028232064713657246,26,False
Breakout_100,ADI,2022-08-01,2022-08-29,160.0609,147.745,-0.07694502152458382,20,False
Breakout_100,ADI,2023-02-15,2023-04-24,183.9089,177.1589,-0.036702907347822555,46,False
Breakout_100,ADI,2023-07-14,2023-08-09,188.5538,178.0743,-0.05557830592781576,18,False
Breakout_100,ADI,2023-12-15,2024-01-18,194.7402,183.573,-0.057343776289617954,21,False
Breakout_100,ADI,2024-04-10,2024-04-15,194.1463,188.8853,-0.027098411533579725,3,False
Breakout_100,ADI,2024-05-13,2024-07-25,202.3335,215.4727,0.0649384189913984,50,True
Breakout_100,ADI,2025-02-20,2025-03-11,238.841,214.064,-0.1037382601960557,13,False
Breakout_100,ADI,2025-07-03,2025-07-24,243.2481,226.0612,-0.07065564631941512,14,False
Breakout_100,ADI,2025-08-25,2025-10-02,249.9764,240.5247,-0.03781034039797948,27,False
Breakout_100,ADI,2025-11-28,2026-03-13,257.6405,309.88,0.2027613407411899,71,True
Breakout_50_noSMA,ADI,2020-05-21,2020-07-17,102.0684,105.3738,0.03238449374605157,39,True
Breakout_50_noSMA,ADI,2020-10-12,2020-10-29,113.4311,105.7095,-0.06807235747683515,13,False
Breakout_50_noSMA,ADI,2020-11-06,2021-03-04,119.1245,136.8707,0.14897254904249002,79,True
Breakout_50_noSMA,ADI,2021-06-11,2021-07-19,154.4936,146.2295,-0.05349142734460699,25,False
Breakout_50_noSMA,ADI,2021-08-05,2021-08-18,159.9016,151.9231,-0.0498962264700743,9,False
Breakout_50_noSMA,ADI,2021-09-24,2021-10-01,163.3436,155.2759,-0.049390957439057415,5,False
Breakout_50_noSMA,ADI,2021-11-08,2021-12-15,169.746,164.9537,-0.028232064713657246,26,False
Breakout_50_noSMA,ADI,2022-07-29,2022-08-29,157.895,147.745,-0.06428319089092038,21,False
Breakout_50_noSMA,ADI,2022-11-11,2023-01-06,150.1757,153.0776,0.019323097846189352,37,True
Breakout_50_noSMA,ADI,2023-02-15,2023-04-24,183.9089,177.1589,-0.036702907347822555,46,False
Breakout_50_noSMA,ADI,2023-07-03,2023-08-09,185.3058,178.0743,-0.039024685220219846,26,False
Breakout_50_noSMA,ADI,2023-11-20,2024-01-18,174.7744,183.573,0.05034302586147077,39,True
Breakout_50_noSMA,ADI,2024-04-10,2024-04-15,194.1463,188.8853,-0.027098411533579725,3,False
Breakout_50_noSMA,ADI,2024-05-13,2024-07-25,202.3335,215.4727,0.0649384189913984,50,True
Breakout_50_noSMA,ADI,2024-10-15,2024-10-23,230.4804,222.7362,-0.03360018876869442,6,False
Breakout_50_noSMA,ADI,2025-02-20,2025-03-11,238.841,214.064,-0.1037382601960557,13,False
Breakout_50_noSMA,ADI,2025-06-11,2025-07-24,231.622,226.0612,-0.024007784773655727,29,False
Breakout_50_noSMA,ADI,2025-08-25,2025-10-02,249.9764,240.5247,-0.03781034039797948,27,False
Breakout_50_noSMA,ADI,2025-11-26,2026-03-13,253.5279,309.88,0.22227161171764953,72,True
Breakout_50,AEP,2020-07-23,2020-08-12,72.446,68.6282,-0.052699350647643306,14,False
Breakout_50,AEP,2020-10-07,2020-11-19,72.7663,68.8443,-0.05389853922468346,31,False
Breakout_50,AEP,2021-03-17,2021-05-27,69.5126,72.2454,0.039314391992098185,50,True
Breakout_50,AEP,2021-07-28,2021-09-15,75.3061,74.1884,-0.01484138485362596,34,False
Breakout_50,AEP,2021-12-16,2022-02-15,74.5765,74.5882,0.00015684241505842245,41,True
Breakout_50,AEP,2022-03-04,2022-06-10,80.8643,84.7826,0.04845445148049099,68,True
Breakout_50,AEP,2022-08-15,2022-09-21,91.0083,88.0793,-0.03218342761595805,26,False
Breakout_50,AEP,2023-12-14,2024-01-18,77.3087,73.0066,-0.055648242856613406,22,False
Breakout_50,AEP,2024-02-28,2024-04-15,77.4252,76.7729,-0.00842465208935017,32,False
Breakout_50,AEP,2024-04-25,2024-06-24,80.5934,82.3814,0.02218631797874293,40,True
Breakout_50,AEP,2024-07-18,2024-10-08,87.7449,93.1257,0.061322680537569285,57,True
Breakout_50,AEP,2025-01-28,2025-04-08,98.2424,98.9775,0.007482718399908661,49,True
Breakout_50,AEP,2025-07-22,2025-09-05,106.2945,107.2989,0.009448626438439467,32,True
Breakout_50,AEP,2025-10-07,2025-12-08,114.7507,116.6179,0.01627190932717859,43,True
Breakout_100,AEP,2020-10-13,2020-11-19,73.6595,68.8443,-0.06537107358224536,27,False
Breakout_100,AEP,2021-04-16,2021-05-27,73.5314,72.2454,-0.01748890077493981,29,False
Breakout_100,AEP,2021-08-16,2021-09-15,76.1894,74.1884,-0.026263331348050256,21,False
Breakout_100,AEP,2022-01-10,2022-02-15,77.803,74.5882,-0.041319336410099994,25,False
Breakout_100,AEP,2022-03-04,2022-06-10,80.8643,84.7826,0.04845445148049099,68,True
Breakout_100,AEP,2022-08-15,2022-09-21,91.0083,88.0793,-0.03218342761595805,26,False
Breakout_100,AEP,2024-02-28,2024-04-15,77.4252,76.7729,-0.00842465208935017,32,False
Breakout_100,AEP,2024-04-25,2024-06-24,80.5934,82.3814,0.02218631797874293,40,True
Breakout_100,AEP,2024-07-18,2024-10-08,87.7449,93.1257,0.061322680537569285,57,True
Breakout_100,AEP,2025-02-21,2025-04-08,100.9807,98.9775,-0.019837014732743574,32,False
Breakout_100,AEP,2025-07-23,2025-09-05,107.6419,107.2989,-0.0031866300076570653,31,False
Breakout_100,AEP,2025-10-07,2025-12-08,114.7507,116.6179,0.01627190932717859,43,True
Breakout_50_noSMA,AEP,2020-07-23,2020-08-12,72.446,68.6282,-0.052699350647643306,14,False
Breakout_50_noSMA,AEP,2020-10-07,2020-11-19,72.7663,68.8443,-0.05389853922468346,31,False
Breakout_50_noSMA,AEP,2021-03-17,2021-05-27,69.5126,72.2454,0.039314391992098185,50,True
Breakout_50_noSMA,AEP,2021-07-28,2021-09-15,75.3061,74.1884,-0.01484138485362596,34,False
Breakout_50_noSMA,AEP,2021-12-16,2022-02-15,74.5765,74.5882,0.00015684241505842245,41,True
Breakout_50_noSMA,AEP,2022-03-04,2022-06-10,80.8643,84.7826,0.04845445148049099,68,True
Breakout_50_noSMA,AEP,2022-08-15,2022-09-21,91.0083,88.0793,-0.03218342761595805,26,False
Breakout_50_noSMA,AEP,2023-12-04,2024-01-18,73.6607,73.0066,-0.00887944165090504,30,False
Breakout_50_noSMA,AEP,2024-02-28,2024-04-15,77.4252,76.7729,-0.00842465208935017,32,False
Breakout_50_noSMA,AEP,2024-04-25,2024-06-24,80.5934,82.3814,0.02218631797874293,40,True
Breakout_50_noSMA,AEP,2024-07-18,2024-10-08,87.7449,93.1257,0.061322680537569285,57,True
Breakout_50_noSMA,AEP,2025-01-28,2025-04-08,98.2424,98.9775,0.007482718399908661,49,True
Breakout_50_noSMA,AEP,2025-07-22,2025-09-05,106.2945,107.2989,0.009448626438439467,32,True
Breakout_50_noSMA,AEP,2025-10-07,2025-12-08,114.7507,116.6179,0.01627190932717859,43,True
Breakout_50,AFL,2020-11-10,2021-06-18,36.5015,47.2191,0.29362186184971173,151,True
Breakout_50,AFL,2021-12-30,2022-02-25,53.4004,54.9586,0.029179963807624,39,True
Breakout_50,AFL,2022-04-21,2022-04-26,61.1767,56.3191,-0.07940277964368714,3,False
Breakout_50,AFL,2022-08-11,2022-09-23,57.1919,53.7856,-0.05955856519173475,30,False
Breakout_50,AFL,2022-10-31,2023-01-20,59.8112,66.0826,0.10485368013319207,55,True
Breakout_50,AFL,2023-05-01,2023-05-25,65.4175,60.831,-0.07011049386311208,18,False
Breakout_50,AFL,2023-07-20,2023-10-30,67.5418,72.9867,0.08061478002146938,71,True
Breakout_50,AFL,2023-11-06,2023-12-21,77.9441,77.0238,-0.011806869726775138,32,False
Breakout_50,AFL,2024-01-25,2024-02-02,81.2257,73.2794,-0.09782993113461658,6,False
Breakout_50,AFL,2024-05-16,2024-10-28,84.3485,106.585,0.2636256834988928,113,True
Breakout_50,AFL,2025-03-03,2025-03-13,107.6657,102.9284,-0.043999958280817375,8,False
Breakout_50,AFL,2025-04-02,2025-04-07,110.0245,97.5059,-0.1137799320894064,3,False
Breakout_50,AFL,2025-08-20,2025-10-17,105.516,105.9712,0.0043138897483314675,41,True
Breakout_50,AFL,2025-11-10,2025-11-20,112.1163,109.2794,-0.025303476352565357,8,False
Breakout_50,AFL,2026-02-05,2026-03-06,111.8756,110.29,-0.014172807083540406,20,False
Breakout_100,AFL,2020-11-10,2021-06-18,36.5015,47.2191,0.29362186184971173,151,True
Breakout_100,AFL,2021-12-30,2022-02-25,53.4004,54.9586,0.029179963807624,39,True
Breakout_100,AFL,2022-04-21,2022-04-26,61.1767,56.3191,-0.07940277964368714,3,False
Breakout_100,AFL,2022-10-31,2023-01-20,59.8112,66.0826,0.10485368013319207,55,True
Breakout_100,AFL,2023-07-20,2023-10-30,67.5418,72.9867,0.08061478002146938,71,True
Breakout_100,AFL,2023-11-06,2023-12-21,77.9441,77.0238,-0.011806869726775138,32,False
Breakout_100,AFL,2024-01-25,2024-02-02,81.2257,73.2794,-0.09782993113461658,6,False
Breakout_100,AFL,2024-05-16,2024-10-28,84.3485,106.585,0.2636256834988928,113,True
Breakout_100,AFL,2025-09-29,2025-10-17,110.2856,105.9712,-0.03912071799024497,14,False
Breakout_100,AFL,2025-11-10,2025-11-20,112.1163,109.2794,-0.025303476352565357,8,False
Breakout_100,AFL,2026-02-06,2026-03-06,117.1774,110.29,-0.0587777561311249,19,False
Breakout_50_noSMA,AFL,2020-06-09,2020-06-12,35.6349,32.4652,-0.08894918445119937,3,False
Breakout_50_noSMA,AFL,2020-11-10,2021-06-18,36.5015,47.2191,0.29362186184971173,151,True
Breakout_50_noSMA,AFL,2021-12-30,2022-02-25,53.4004,54.9586,0.029179963807624,39,True
Breakout_50_noSMA,AFL,2022-04-21,2022-04-26,61.1767,56.3191,-0.07940277964368714,3,False
Breakout_50_noSMA,AFL,2022-08-11,2022-09-23,57.1919,53.7856,-0.05955856519173475,30,False
Breakout_50_noSMA,AFL,2022-10-31,2023-01-20,59.8112,66.0826,0.10485368013319207,55,True
Breakout_50_noSMA,AFL,2023-05-01,2023-05-25,65.4175,60.831,-0.07011049386311208,18,False
Breakout_50_noSMA,AFL,2023-07-20,2023-10-30,67.5418,72.9867,0.08061478002146938,71,True
Breakout_50_noSMA,AFL,2023-11-06,2023-12-21,77.9441,77.0238,-0.011806869726775138,32,False
Breakout_50_noSMA,AFL,2024-01-25,2024-02-02,81.2257,73.2794,-0.09782993113461658,6,False
Breakout_50_noSMA,AFL,2024-05-16,2024-10-28,84.3485,106.585,0.2636256834988928,113,True
Breakout_50_noSMA,AFL,2025-03-03,2025-03-13,107.6657,102.9284,-0.043999958280817375,8,False
Breakout_50_noSMA,AFL,2025-04-02,2025-04-07,110.0245,97.5059,-0.1137799320894064,3,False
Breakout_50_noSMA,AFL,2025-08-20,2025-10-17,105.516,105.9712,0.0043138897483314675,41,True
Breakout_50_noSMA,AFL,2025-11-10,2025-11-20,112.1163,109.2794,-0.025303476352565357,8,False
Breakout_50_noSMA,AFL,2026-02-05,2026-03-06,111.8756,110.29,-0.014172807083540406,20,False
Breakout_50,AIG,2020-10-26,2021-01-28,28.0411,33.7595,0.20392836268980719,64,True
Breakout_50,AIG,2021-02-18,2021-04-21,37.6623,40.529,0.07611532322179104,43,True
Breakout_50,AIG,2021-05-07,2021-06-18,44.7971,42.99,-0.04033958468784449,29,False
Breakout_50,AIG,2021-08-12,2021-11-18,48.74,51.4955,0.05653419205502641,69,True
Breakout_50,AIG,2022-02-09,2022-03-02,57.1349,53.4078,-0.06523459535025833,14,False
Breakout_50,AIG,2022-03-28,2022-04-25,58.4544,54.853,-0.0616108397948848,19,False
Breakout_50,AIG,2022-11-01,2023-01-20,53.1056,57.4192,0.08122754669509513,54,True
Breakout_50,AIG,2023-06-20,2023-08-18,53.4219,54.3453,0.01728387028687761,42,True
Breakout_50,AIG,2023-09-20,2023-10-04,59.3804,55.3048,-0.0686352796903884,10,False
Breakout_50,AIG,2023-10-18,2023-10-23,59.6932,56.2905,-0.05700220333611827,3,False
Breakout_50,AIG,2023-11-03,2024-04-16,60.66,70.3746,0.16014959471649393,111,True
Breakout_50,AIG,2024-05-07,2024-06-05,76.7993,73.5151,-0.04276282989228608,20,False
Breakout_50,AIG,2024-10-18,2024-11-13,76.9439,72.4235,-0.05874967922415886,18,False
Breakout_50,AIG,2025-02-25,2025-04-07,76.8917,76.0703,-0.010682784666955714,29,False
Breakout_50,AIG,2025-10-08,2025-10-17,83.5665,76.3372,-0.08650876616785674,7,False
Breakout_50,AIG,2025-12-16,2026-01-07,85.7641,76.976,-0.10246890883392101,14,False
Breakout_100,AIG,2020-11-10,2021-01-28,33.3379,33.7595,0.01264702114877947,53,True
Breakout_100,AIG,2021-02-18,2021-04-21,37.6623,40.529,0.07611532322179104,43,True
Breakout_100,AIG,2021-05-07,2021-06-18,44.7971,42.99,-0.04033958468784449,29,False
Breakout_100,AIG,2021-08-12,2021-11-18,48.74,51.4955,0.05653419205502641,69,True
Breakout_100,AIG,2022-02-09,2022-03-02,57.1349,53.4078,-0.06523459535025833,14,False
Breakout_100,AIG,2022-03-28,2022-04-25,58.4544,54.853,-0.0616108397948848,19,False
Breakout_100,AIG,2022-11-08,2023-01-20,54.5859,57.4192,0.05190616170673379,49,True
Breakout_100,AIG,2023-07-27,2023-08-18,57.5487,54.3453,-0.05566470230180054,16,False
Breakout_100,AIG,2023-09-20,2023-10-04,59.3804,55.3048,-0.0686352796903884,10,False
