ticker,trough_date,peak_date,wait_days,decision_date,rem_ret_pct,rest_dd_pct,rem_tq,total_ret,dist_sma200_dec,atr_pct_dec,snap_atr_pct,delta_atr_pct,snap_bb_width,delta_bb_width,snap_dist_sma200,delta_dist_sma200,snap_rsi14,delta_rsi14,snap_vol_spike,delta_vol_spike,snap_dist_sma50,delta_dist_sma50,snap_dist_sma20,delta_dist_sma20,snap_macd_hist_norm,delta_macd_hist_norm,wait_days_key
MCHP,2024-02-14,2024-03-07,1,2024-02-15,13.74,2.05,6.7016,16.46,0.0079,0.0284,0.02841217032574501,-0.0012566914071376022,0.15817266742935052,0.0009959213789764998,0.007851052984558494,0.023077182014406734,42.685503110792034,6.784354570200868,1.3051680741455154,-0.03183349795681423,-0.05048074284679763,0.022632693642416546,-0.03897788448518074,0.02447013616117239,-0.005890822940601772,0.0014654993426332407,1
MCHP,2025-12-31,2026-01-28,1,2026-01-02,23.45,2.73,8.6047,25.99,0.0779,0.0283,0.028261687291545216,-0.0009621520075952933,0.08878541171900095,-0.006235879206550582,0.07788382894762585,0.0206537364569285,56.66036509166203,4.5092631275815265,0.9988056337161332,0.46537146201777624,0.0767916439915845,0.022350125712491335,-0.010882923204604662,0.018877451015577838,-0.005956708913215712,0.0005315447428500932,1
MCO,2020-05-06,2020-06-03,1,2020-05-07,14.33,2.11,6.7805,17.27,0.0888,0.0406,0.040560470770097126,-0.002313210353131638,0.12320049732689695,-0.013265114370150238,0.08878497785709395,0.02617035644101663,55.266706650998465,2.976574905665892,0.7283455184969831,-0.06489422526749822,0.09480883707738669,0.028659749786142885,0.023609644748868355,0.021237384516056737,-0.0008145691095540162,-0.00029361519739948185,1
MCO,2021-10-04,2021-10-28,1,2021-10-05,14.44,1.85,7.7941,16.29,0.082,0.0222,0.022187550088947045,0.0002787786801925485,0.12172669638030943,0.0012062844252268418,0.0820358204650079,0.015953889027100182,37.163762383828185,6.94544332005556,1.0550213424644683,-0.15436134077029817,-0.0544112363470613,0.016209518983890822,-0.039636909080201406,0.018626302822747486,-0.006076406944961512,0.0010266201977210928,1
MCO,2024-04-30,2024-09-20,1,2024-05-01,33.17,4.88,6.8026,34.09,0.0364,0.0193,0.019264572982521416,0.0004203903142461114,0.08980593217814149,-0.0032130713752444445,0.036362496834575576,0.006844953444735062,40.66069159458314,3.810800426330907,1.2896222615154598,-0.26845851131270604,-0.028500766404041235,0.006749006275854723,-0.01921519895291079,0.00923117225407838,-0.0017741388722733854,0.00023188463946547506,1
MCO,2025-01-10,2025-02-13,1,2025-01-13,15.2,1.39,10.8973,16.49,0.0279,0.0206,0.020619870029447884,-0.00098963416263316,0.09349468894452943,-0.004949132109345264,0.027866640108345653,0.010591513002445454,39.13372842643381,3.954606968557222,1.1153092639238735,-0.8809857254903819,-0.041274703176078044,0.010687251144325519,-0.03482596640505949,0.01465930944487348,-0.004719492344735617,-0.0002983494887127359,1
MDLZ,2023-01-19,2023-05-11,1,2023-01-20,23.03,3.98,5.7889,23.42,0.0268,0.0177,0.017712146514592172,5.080390181788283e-05,0.06876529098015317,0.007728212174821308,0.026827065686620504,0.003031716566566249,37.36533492654323,1.4875569792850172,1.49516237682392,0.29452621387393685,-0.03076619037130499,0.0030206675586721445,-0.03650707997990347,0.004041444711393102,-0.0067252742413278985,-0.000896189801382995,1
MDT,2020-10-30,2021-01-08,1,2020-11-02,17.45,4.44,3.9283,19.63,0.0289,0.0278,0.027802986302858147,-0.0005852085445416377,0.1281836045379275,0.0007768471911950292,0.02888191399440369,0.01941485315929744,41.875498049863985,5.7554674598142554,1.1716887369660758,-0.16654268639321024,-0.028919179465991377,0.016863803512340344,-0.04134389723405683,0.017971669952147322,-0.010175113605561321,0.0005825011015253394,1
MDT,2021-02-19,2021-04-29,1,2021-02-22,14.18,3.46,4.1003,16.62,0.1068,0.0222,0.02223393232010763,0.00030045444015117453,0.0962667276891597,-0.002174990105389518,0.10683422665572437,0.02207048453615701,48.59157564579732,6.493379394920325,1.1715243188513076,-0.9723941037194439,-0.001790038060922257,0.02000553869101091,-0.0015397391912902304,0.021224862372627232,-0.002139080978667844,-0.00023972017132769348,1
MDT,2025-11-06,2025-11-25,1,2025-11-07,14.26,1.44,9.9148,16.98,0.0386,0.0174,0.017407800352567206,-9.147139766466778e-06,0.10112154061437076,-0.0035414503232544525,0.038577215373491305,0.023817619744671836,45.390776493270955,14.782408020011765,1.292501924874883,0.34817682254562266,-0.01846099121693355,0.022591582773670932,-0.012768689337264102,0.024589036042152405,-0.003677664895950875,0.0023685109454864095,1
MDY,2020-10-28,2021-01-20,1,2020-10-29,29.43,2.19,13.4127,30.66,0.0665,0.018,0.01799489972581607,0.0007120978037721479,0.0749235132313392,-0.006705800910625559,0.06648782061004589,0.01043741222231237,44.670448123501224,3.3953743089791857,1.7448902120434968,0.4761198889442775,-0.0020578191679805928,0.009497100006495108,-0.028890432692462203,0.008437026109723866,-0.006111859280640933,-0.0010644583751322706,1
MDY,2024-08-05,2024-11-25,1,2024-08-06,17.54,4.98,3.5185,18.72,0.0313,0.0236,0.02362818402395351,0.0005213399871782549,0.09209411295181678,-0.002142745832857104,0.03134929276282159,0.009448068313593745,40.124687950031806,3.6101270759848774,1.483976144360349,-0.1346714961346589,-0.022487961515465248,0.010067580532799207,-0.04087581956604442,0.009434258368098393,-0.007328338954987114,-0.0012630465347982477,1
MDY,2025-11-20,2026-02-20,1,2025-11-21,13.51,2.55,5.2981,16.24,0.0315,0.0176,0.017583637857009844,0.0007499179834541299,0.06286449308206202,-0.0038526867172790913,0.03152676343537957,0.024299742319548262,45.88393097466569,12.18171150287732,1.5710709055694647,-0.05645046790999331,-0.018169915825617635,0.023621675788329872,-0.011290055581920366,0.024892707106158297,-0.00295781606509846,0.0012911965797482716,1
MET,2020-12-22,2021-01-19,1,2020-12-23,12.99,1.85,7.0076,15.28,0.2407,0.0245,0.024526944754095337,0.00029085170482140085,0.08044252321916155,-0.007621480666999109,0.2406951501878028,0.02243600319650446,52.38060937858851,5.81261299384547,0.6802511187263413,-0.15525498132324167,0.05537078106011163,0.017436669783941018,-0.015368144001924124,0.022245979367450066,-0.009442839956702762,0.0017223978731205694,1
MET,2021-01-29,2021-03-18,1,2021-02-01,28.62,3.29,8.6962,29.47,0.2205,0.0245,0.024521776314590977,-0.000622832311272959,0.13161452620429218,-0.008932667586204673,0.22052484729787764,0.0051979188865905745,47.53140021891364,1.7751710829382574,0.807996992281664,-0.422897988496549,0.011198901490751645,0.005643588366556788,-0.025542610247454692,0.004951821621943183,-0.00875695217524382,-0.000758364203521723,1
MET,2022-03-08,2022-04-20,1,2022-03-09,12.41,2.9,4.2753,16.91,0.0355,0.0393,0.03925023265281935,0.0005040340556249079,0.1901245633529967,-0.004685504277615354,0.035491260782069906,0.039809463487810774,43.77170652042667,9.38930024660629,0.9539746247316114,-0.15714176558451043,-0.03298278993212832,0.03654994050839262,-0.047900518192846034,0.040607910064994895,-0.01172951741476638,0.0032671296550442104,1
MET,2024-08-05,2024-10-14,1,2024-08-06,25.19,4.73,5.3226,27.39,0.0115,0.029,0.029023916567365186,0.0001519091564420698,0.14548263479720974,0.0018617585327033448,0.01150075412014519,0.016920285875344547,36.68198942046837,5.2691606187057545,1.2131640899226028,-0.4443433527148999,-0.03788805104741672,0.01727551320111468,-0.06718960780589246,0.016586288749538936,-0.01259294475049929,-0.0020607380689274465,1
META,2020-07-28,2020-08-26,1,2020-07-29,30.27,4.59,6.6012,32.07,0.1422,0.0294,0.02937179872396959,-0.001556177286035701,0.08259515606294288,-0.010521688103240265,0.14216280464688652,0.014164227619428621,47.76032843533255,3.7145349269720285,0.6121141233386331,0.0017523907247203319,-0.0034217149798043654,0.01185072049542879,-0.02276471009255136,0.012021497540053282,-0.007227240033696604,0.0007332169705512315,1
META,2021-05-12,2021-06-28,1,2021-05-13,16.5,2.11,7.8172,17.55,0.1058,0.0272,0.02719688567551736,-0.00018697143402919905,0.12426725320716729,-0.0005073050411098096,0.10578595938388126,0.008323015997485902,48.67476743204339,2.3224068213220406,0.8597358335253321,-0.32214721877379027,0.028813095750657297,0.005695433398695448,-0.014314296060890241,0.009154046636348279,-0.007551665912980631,-0.00045217389456338533,1
META,2023-02-27,2023-04-14,1,2023-02-28,26.61,4.55,5.8509,30.64,0.1653,0.0323,0.03234573762051834,-0.0016074371233518736,0.24017202397835402,-0.048473747716047455,0.16534019665860433,0.0364901736479942,60.99964860499944,5.058820670059333,1.148387869024567,0.6566289194300508,0.18310458954677436,0.02818572884931958,-0.0009337331390740568,0.023068912709096782,-0.013573607167379176,0.002374430978828895,1
META,2023-04-25,2023-07-19,1,2023-04-26,50.91,4.28,11.9046,52.26,0.3521,0.0236,0.02357073708042426,0.00024074012836640749,0.07981896429638388,-0.016865009803034847,0.3521130874679015,0.00992969863361809,52.09572301050281,2.5959593787189092,2.084847696500645,1.0743408613863457,0.06394435945457894,0.006178224957419064,-0.019913019301619525,0.006672370028951727,-0.010480573416979628,-0.0003952853544094692,1
META,2023-10-26,2023-11-22,1,2023-10-27,15.08,1.07,14.0919,18.43,0.1829,0.0338,0.03375601976536667,-0.00037411389650057747,0.13872748430015752,-0.000690204010286799,0.1828840314560879,0.029639827668417607,42.75201861781207,6.540366422209175,1.2771244881693713,-1.6268507694620227,-0.021599093920241855,0.026900723582116474,-0.048207059404419064,0.02739559007340117,-0.01099517254642237,-1.7012326848425338e-05,1
META,2023-12-06,2024-03-07,1,2023-12-07,57.0,4.27,13.356,61.52,0.1925,0.0221,0.022061289820501966,-5.241803843066689e-05,0.09185708334993517,-0.006958258203196746,0.19251907147889843,0.030074447508757263,51.65545981330191,9.035581205768352,1.0315862525213872,0.29355733985989463,0.02388043818078477,0.026850871751373157,-0.012374406780487115,0.026650295757488965,-0.007444636423634271,0.0018976428362870324,1
META,2024-04-30,2024-07-05,1,2024-05-01,23.06,3.51,6.5653,25.64,0.1725,0.0497,0.04974905740537153,0.0016600963225305992,0.2982131220209043,0.011359182756452535,0.17246286617630274,0.02210038994500907,33.920485366197354,4.820687139191534,0.9569630279785474,0.07295133836956402,-0.1071599746701624,0.01947528632157379,-0.10041781113289484,0.024528978099214477,-0.019049175922536653,0.002426618810843481,1
META,2024-07-25,2024-08-15,1,2024-07-26,15.38,4.42,3.4783,18.51,0.0853,0.0375,0.03745821623333255,-0.0009838240061371128,0.22055849410030165,-0.0007949405890047556,0.08529312906683109,0.026815995004700048,40.65415916920529,5.808952125389375,0.9713271232158205,-0.2921125732621954,-0.05303851987907273,0.025203663087088428,-0.06211926230834057,0.02967664591628605,-0.01157597339486567,0.0017570745223572486,1
META,2024-09-06,2024-10-04,1,2024-09-09,18.17,0.63,28.618,19.24,0.102,0.0249,0.024881641365144674,8.360089424444203e-05,0.076724089580281,0.00550499023718988,0.10204315212581899,0.007891123083369575,45.90639746921124,2.734837407155041,1.008153525361707,-0.32127089413934296,0.00011097741830528606,0.009535009295507083,-0.03204681117623953,0.009859649084369551,-0.006844082237308247,-0.00027711093714150904,1
META,2025-01-14,2025-02-14,1,2025-01-15,19.37,0.94,20.5414,23.97,0.1593,0.0291,0.029076297805193607,0.00036784290736399314,0.0815493845632035,-0.004135378792153005,0.159308831557282,0.04156800447352821,54.93297388466502,8.502383478309284,1.1630849775838508,0.1165995693521864,0.0395897707911435,0.036837209279059716,0.019406138049013175,0.03799964358615916,-0.0006298553537925539,0.0012218171831897139,1
MKC,2020-06-12,2020-09-02,1,2020-06-15,23.54,2.01,11.729,26.4,0.0641,0.0218,0.0217890931132411,-9.756669709449356e-05,0.060403562528102646,-0.0076879142873608405,0.06411472500180776,0.02383320636322748,52.736322991736785,6.881168575836419,0.7884476746752196,0.0876296513414393,0.04316996518712231,0.020400385259329648,-0.01060247180538361,0.024535617399119282,-0.007739584064528086,0.001172081830063061,1
MKC,2024-06-26,2024-09-16,1,2024-06-27,20.77,3.21,6.4714,26.0,0.0249,0.0232,0.023199054406881064,0.0024049050657091245,0.07194066108684406,-0.0018304797384861432,0.024900448247294482,0.04322705559260364,52.42671358175471,15.29034370737056,2.4943944127917663,0.9768553593575284,-0.023972265227052668,0.04081661338269598,0.02077686268260634,0.04206629794021279,0.003631609552702157,0.0022656302843094404,1
MMC,2020-12-22,2021-01-19,1,2020-12-23,12.99,1.85,7.0074,15.28,0.2407,0.0245,0.024526969272484128,0.00029084683712101225,0.0804425359844846,-0.007621399343751223,0.2406949229356027,0.022435884945711165,52.38056234452323,5.812575146699935,0.6802511187263413,-0.15525498132324167,0.055370598710403306,0.017436572173891114,-0.015368278814476445,0.02224588487045534,-0.00944284672852351,0.0017223854903869983,1
MMC,2021-01-29,2021-03-18,1,2021-02-01,28.62,3.29,8.6962,29.47,0.2205,0.0245,0.024521865488316637,-0.0006228415959555443,0.1316148160373525,-0.008932633406553897,0.22052499080505464,0.005198369459338964,47.53146737246763,1.7752544771228997,0.807996992281664,-0.422897988496549,0.011199068742425423,0.005643963002063616,-0.025542414777454923,0.0049521872066849715,-0.0087569398555695,-0.0007583484136075604,1
MMC,2022-03-08,2022-04-20,1,2022-03-09,12.41,2.9,4.2753,16.91,0.0355,0.0393,0.03925028511192917,0.0005040318510130398,0.19012466719838655,-0.004685502920602269,0.035491275126987826,0.03980946438357364,43.771721248851165,9.389279840680558,0.9539746247316114,-0.15714176558451043,-0.03298275114967265,0.03654994194750847,-0.04790050909725105,0.04060790760067699,-0.011729522650973373,0.0032671330954383276,1
MMC,2024-08-05,2024-10-14,1,2024-08-06,25.19,4.73,5.3227,27.39,0.0115,0.029,0.029023938108100583,0.00015190543109861593,0.1454825946274459,0.0018617330363306095,0.011500874488630592,0.01692040273897912,36.68204129314137,5.269185726753719,1.2131640899226028,-0.4443433527148999,-0.03788791789267002,0.017275621051641335,-0.06718947429130093,0.01658639747781998,-0.01259293286350869,-0.002060729781559304,1
MNST,2020-06-11,2020-09-02,1,2020-06-12,26.69,3.48,7.6597,27.63,0.1048,0.0264,0.026396155998116094,0.0002688888937328951,0.1176455754097091,-0.01574264578696785,0.10483657879325693,0.00704660208218158,50.27613626475804,1.8256112639905027,0.8802066354038669,-0.12103827771375131,0.05758663418645806,0.0027769429964693976,-0.021735214900563803,0.004854087729389795,-0.009337449225674182,-0.0015066718119802706,1
MNST,2020-10-30,2021-01-08,1,2020-11-02,21.91,2.78,7.8677,24.06,0.0964,0.0242,0.024191485442198984,-0.0003332339086310476,0.09837076033392414,7.670237556559045e-06,0.09642161739653472,0.01819112016756405,43.5407998479654,5.77531085417953,0.7225893178332734,-0.7915299841651688,-0.03642588896194057,0.017819445841450926,-0.02454903194504903,0.017349898912985592,-0.004707279313218928,0.0007761480456295053,1
MNST,2021-03-03,2021-04-23,1,2021-03-04,16.53,1.66,9.9867,16.64,0.0388,0.0287,0.028704689417190895,0.0010113588234999214,0.1186262692539133,0.010970179493188806,0.038842504891118464,-0.00016955343890300706,35.62338326912429,0.35218721371245465,1.1618961787134248,0.09207762517394102,-0.058062418362538844,0.0020295012250220595,-0.051337344291547085,0.003928506633079677,-0.007157844106032789,-0.0003863528891567686,1
MNST,2022-06-13,2022-07-29,1,2022-06-14,13.13,3.99,3.2933,17.91,0.0092,0.0246,0.02457738930681697,0.0013117601705812457,0.07568321896593724,-0.00340057635990669,0.00923447666214713,0.04142901336675567,51.02780903886902,9.937896879210697,1.6856466607269815,0.589887610556463,0.022194330866066616,0.04009280957740807,-0.004178503992642679,0.04093804892894588,-0.0052280511333919946,0.0008675020161288682,1
MNST,2023-03-01,2023-05-16,1,2023-03-02,17.36,3.66,4.7369,20.86,0.0723,0.019,0.01897769315729052,0.001298777909859175,0.05063057132003208,-0.002686672787664726,0.07230867972128006,0.03034709120529088,49.45016435713332,12.263904140580863,1.338684241384344,-1.431126085018201,0.0006563403305665115,0.028735131023796705,-0.005011462372914294,0.029720272168720186,-0.0033144060630276658,0.001181438186323288,1
MNST,2025-04-08,2025-05-27,1,2025-04-09,10.28,1.84,5.5839,16.78,0.126,0.0274,0.02736971613675228,0.003023492629207432,0.09795320567644109,-0.015112259417559462,0.12601836936645405,0.061689480170458236,57.64759913008904,14.668161144191451,1.4984502406658646,-1.4897890459588128,0.08602026187857388,0.05672244730092066,0.015400969439740984,0.05325037692349657,-0.0061116011043755025,0.0019163597674699308,1
MNST,2025-07-16,2025-10-17,1,2025-07-17,18.84,4.58,4.1165,19.73,0.0608,0.0192,0.019244245235038444,-0.0005097303521261927,0.12604840750418161,0.0037524953368324454,0.06080938870823959,0.007229479486060841,36.41011358236206,3.501142477653758,0.709746536890011,0.01457560415578174,-0.0498686299729905,0.007626549585395284,-0.039046358807984266,0.01000874756223203,-0.006738397138385698,0.0011541567670481133,1
MNST,2025-11-06,2026-02-26,1,2025-11-07,24.28,4.56,5.3295,30.69,0.1507,0.0238,0.02376514626840159,0.004063302958488495,0.08299341912266707,-0.00398359843862954,0.15066961378172358,0.05448077567164869,58.6710772232578,15.394249638800964,2.4416844744762427,0.5680319902396347,0.047192016154358044,0.0490495551830675,0.01869981287252258,0.04988571561942173,-0.003018223312905802,0.0035437860304719216,1
MO,2020-12-29,2021-03-26,1,2020-12-30,31.1,4.41,7.055,31.13,0.0577,0.0191,0.019094859995895132,-0.0005328149033954344,0.09097285023858064,-0.00696903350998479,0.057730674600375134,-0.0003286563938043677,48.296514018528555,0.08370229982219257,0.629186505568748,-0.16050136475134047,0.03125395976107918,-0.0009730874149861124,-0.017187673802239605,-0.0010195821095494995,-0.005869964087986723,-0.001120030904224108,1
MO,2024-04-16,2024-09-04,1,2024-04-17,36.03,3.37,10.6974,37.2,0.0111,0.0147,0.014650675603094838,-0.000248531906152134,0.10352564130180845,-0.0005083921835158101,0.011097346370496666,0.008763331558512328,42.55321354247362,4.5893384071073555,0.6911451670684983,-0.0852115867406843,-0.0026573344786571065,0.007790369006899701,-0.029405278338659555,0.011162128846063487,-0.006820027344583307,0.0009665238439860837,1
MO,2024-10-21,2024-11-29,1,2024-10-22,15.34,1.69,9.0816,17.69,0.1252,0.0142,0.014168727870016334,0.00042460680831985474,0.047239388817531376,-0.004333010544126478,0.12524245046416546,0.021099462738565014,47.91610990102182,13.075049236062831,0.9373996641419566,0.17520419442559554,-0.01793760740202454,0.019346250116324376,-0.002222321058112827,0.02103169927594042,-0.0005269868481550256,0.0010617846956820637,1
